RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
2683,1553,Dickinson County,County,MI,MI,Iron Mountain,26,43,98583,98934,99270,99541,100093,100664,101307,101659,102181,102696,102788,102698
2653,1554,Cheboygan County,County,MI,MI,,26,31,138522,139095,139489,139968,140525,141308,142113,142846,143573,144065,144119,144076
1633,1555,Coahoma County,County,MS,MS,Clarksdale,28,27,61533,61624,61618,61724,61802,61988,62259,62616,62964,63186,63529,63844
2738,1556,Jefferson County,County,ID,ID,Idaho Falls,16,51,257085,258662,260502,262068,263967,265878,267768,269709,271895,274068,275707,277279
2467,1557,Ouachita County,County,AR,AR,Camden,5,103,49136,49623,49921,50055,50459,50856,51065,51296,51509,51883,51625,51426
2965,1558,Mille Lacs County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,95,176065,177048,178124,179240,180108,181037,181987,183054,184112,185243,185597,185992
865,1559,Benton County,County,IA,IA,Cedar Rapids,19,11,150639,151048,151391,151796,152342,152950,153449,154079,154666,155234,155347,155603
1924,1560,McNairy County,County,TN,TN,,47,109,93527,93278,93208,93227,93671,94080,94557,95188,95568,96251,96511,96857
1081,1561,Hardin County,County,TN,TN,,47,71,120935,120946,120994,120892,121072,121436,121784,122321,122718,123251,123363,123503
2652,1562,Chattooga County,County,GA,GA,Summerville,13,55,77945,78523,79153,79963,80677,81347,81758,82235,82651,83194,82930,82496
746,1563,Texas County,County,MO,MO,,29,215,121460,121911,122313,122634,123008,123487,123630,124015,123168,123921,124275,125846
2278,1564,Franklin County,County,KS,KS,Ottawa,20,59,132735,133104,133578,133995,134647,135298,136148,136555,137127,137545,137909,138165
2187,1565,Cherokee County,County,AL,AL,,1,19,117034,117574,118091,118494,119068,119598,120133,120365,120696,121163,121829,122418
2205,1566,Cleburne County,County,AR,AR,,5,23,147094,147345,147565,147793,148430,149033,149631,150118,150571,151123,150892,150745
2898,1567,Charlevoix County,County,MI,MI,,26,29,175302,176687,177643,178799,179969,182303,184324,186323,187249,188218,188130,188132
688,1568,Posey County,County,IN,IN,Evansville,18,129,150184,150931,151677,152274,152977,153723,154537,155349,156128,156905,157121,157304
405,1569,Brown County,County,MN,MN,New Ulm,27,15,154196,154967,155747,156594,157150,157729,158259,158950,159747,160588,160503,160312
568,1570,Iosco County,County,MI,MI,,26,69,88666,89224,89724,90085,90516,91134,91860,92629,93372,94150,94267,94189
248,1571,Lyon County,County,MN,MN,Marshall,27,83,150867,151507,152211,152877,153312,153782,154372,155241,156105,156878,156779,156690
809,1572,White County,County,TN,TN,,47,185,124427,124690,125295,125841,126473,127020,127621,128517,129335,130388,131097,131997
939,1573,Clarke County,County,AL,AL,,1,25,88674,89304,89551,89582,89500,89795,90207,90322,90418,90686,91014,91217
370,1574,Allen Parish,County,LA,LA,,22,3,71708,71952,71854,71445,71361,71431,71504,71904,71654,71256,70674,70366
774,1575,Union County,County,OR,OR,La Grande,41,61,193793,194185,194664,195206,196064,196972,197898,198549,199158,199744,200038,200118
1732,1576,Grayson County,County,KY,KY,,21,85,100019,100761,101454,102279,103302,104250,105200,105761,106322,106650,106957,107435
1664,1577,Decatur County,County,IN,IN,Greensburg,18,31,146989,147718,148393,148962,149709,150542,151434,152336,153204,153941,154223,154460
1725,1578,Gladwin County,County,MI,MI,,26,51,110409,111030,111748,112488,113391,114367,115362,116190,116772,117115,117000,116937
2268,1579,Fluvanna County,County,VA,VA,Charlottesville,51,65,217143,218249,219326,220419,221380,222285,223261,224523,225796,226875,226414,225978
351,1580,Adair County,County,MO,MO,Kirksville,29,1,115859,116136,116335,116606,117227,117856,118546,119080,119524,119689,119446,119409
89,1581,Lee County,County,VA,VA,,51,105,75698,75706,75807,75971,76383,76959,77640,78305,78716,78989,78647,78240
1817,1582,Johnson County,County,AR,AR,,5,71,99083,99715,100345,100660,100885,101067,101373,101872,102317,102814,102729,103078
2807,1583,Montezuma County,County,CO,CO,,8,83,255869,256684,257349,257946,258691,259443,260230,260863,261694,262386,261961,261371
1521,1584,Audrain County,County,MO,MO,Mexico,29,7,96443,96756,97171,97647,98261,98782,99286,99729,100220,100925,101257,101513
2571,1585,Tattnall County,County,GA,GA,,13,267,109052,109462,109831,109969,110168,110465,111060,111716,112315,112703,112358,111816
2540,1586,Seminole County,County,OK,OK,,40,133,56640,57031,57371,57701,57795,58131,58417,58808,59152,59562,60079,60563
1389,1587,Shelby County,County,TX,TX,,48,419,106165,106518,106944,107260,107497,107651,107933,108391,109067,109561,109433,109106
636,1588,Meade County,County,SD,SD,Rapid City,46,93,223888,224388,224711,225126,226051,227127,228159,229177,230157,231060,231370,231656
2606,1589,Abbeville County,County,SC,SC,Greenwood,45,1,115969,116798,117482,117904,118321,118873,119326,120270,120866,121829,122144,122823
2494,1590,Randolph County,County,MO,MO,Moberly,29,175,92100,92328,92563,92830,93233,93551,93980,94453,94960,95327,95328,95305
816,1591,Yates County,County,NY,NY,Rochester,36,123,160424,161072,161624,162048,162708,163439,164275,165169,166075,166970,167623,168296
2487,1592,Prentiss County,County,MS,MS,,28,117,89521,89698,89973,90280,90617,90890,91090,91542,91994,92386,92502,92575
2854,1593,Tillamook County,County,OR,OR,,41,57,322493,322991,323588,324670,326084,327687,329234,330435,331541,332011,331984,332126
114,1594,Cass County,County,NE,NE,Omaha-Council Bluffs,31,25,194569,195278,195877,196187,196735,197257,198213,199259,200339,201406,201198,200867
176,1595,Hart County,County,GA,GA,,13,147,169843,170800,171724,172574,173447,174341,175126,176032,176781,177307,176668,175942
785,1595,Wasco County,County,OR,OR,The Dalles,41,65,236616,237340,238031,238883,240119,241575,243200,244515,245806,246189,246049,246031
3062,1597,Washington County,County,MO,MO,,29,221,95851,96426,97310,98163,98755,99468,99826,99890,99931,99765,99977,100121
243,1598,Luna County,County,NM,NM,Deming,35,29,104708,105037,105304,105979,106641,107353,108044,108585,109069,109228,109346,109432
526,1599,Grady County,County,GA,GA,,13,131,127351,127730,127964,128246,128678,129124,129686,130367,131023,131523,131203,130944
2481,1600,Plymouth County,County,IA,IA,Sioux City,19,149,162296,163208,164036,164436,165141,165839,166577,167294,168079,168865,169176,169532
2603,1601,Woodford County,County,KY,KY,Lexington-Fayette,21,239,196775,197977,198784,199749,200886,202093,203196,203942,204681,205282,205497,205004
1363,1602,Saline County,County,IL,IL,,17,165,68601,68613,68591,68538,68790,69090,69763,70163,70511,70647,70649,70529
3050,1603,Washington County,County,FL,FL,,12,133,109231,109739,110202,110465,110718,111154,111506,112155,112680,113383,113776,114299
320,1604,Todd County,County,MN,MN,,27,153,128734,129501,130216,130914,131467,132071,132644,133422,134241,135040,134809,134451
2660,1605,Churchill County,County,NV,NV,Fallon,32,1,237196,238350,239228,240075,240446,241103,241836,242973,243923,244943,245462,245911
2705,1606,Gillespie County,County,TX,TX,Fredericksburg,48,171,323884,325634,327345,328386,329513,330261,332156,333906,334868,335220,334947,336123
703,1607,Salem City,County,VA,VA,Roanoke,51,775,170834,171769,172690,173516,174229,174907,175642,176608,177645,178369,177891,177267
1120,1608,Jasper County,County,SC,SC,Hilton Head Island-Bluffton-Beaufort,45,53,173169,173082,173113,172985,173633,174206,174775,175650,176162,176742,176545,176558
642,1609,Milam County,County,TX,TX,,48,331,131418,131700,131961,132557,133579,134661,135689,136269,136099,136245,136285,136890
1207,1610,Miller County,County,MO,MO,,29,131,129929,130222,130446,130768,131384,132221,132869,133518,134090,134766,135109,135500
1868,1611,Lincoln County,County,KY,KY,Danville,21,137,103905,104393,104755,105150,105592,106262,107004,107550,108037,108069,107803,107352
2400,1612,Manistee County,County,MI,MI,,26,101,127349,127935,128438,129067,129756,130668,131509,132145,132576,133099,133122,133304
2233,1613,Crawford County,County,MO,MO,,29,55,130774,131045,132020,132986,134166,134629,134828,134979,134936,134949,135036,135137
1773,1614,Hickman County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,81,133308,133217,133800,134058,134572,134907,135424,135787,136131,136110,135787,136395
2342,1615,Hertford County,County,NC,NC,,37,91,125914,126238,126458,126795,127266,127885,128107,128374,128835,128978,128659,127990
533,1616,Grant County,County,KY,KY,Cincinnati,21,81,145647,146434,146932,147464,148125,148952,149768,150336,150785,151736,152345,152514
808,1617,White County,County,IN,IN,,18,181,126708,127403,128036,128622,129303,130069,130700,131314,131929,132609,132963,133392
1829,1618,Juniata County,County,PA,PA,,42,67,154815,155363,155914,156875,157765,158585,159279,160237,161249,162108,161998,161928
398,1619,Boone County,County,WV,WV,Charleston,54,5,60912,60976,61132,61283,61451,61578,61819,62022,62311,62313,62171,62131
2483,1620,Poinsett County,County,AR,AR,Jonesboro,5,111,59417,59687,60063,60513,61110,61598,62099,62594,63052,63438,63481,63454
1705,1621,Fayette County,County,TX,TX,,48,149,233234,234123,235380,236641,237962,238940,239862,241262,242384,242755,242314,242265
2211,1622,Columbia County,County,AR,AR,Magnolia,5,27,84476,84529,84919,85357,85490,85502,85287,85643,85965,86407,86410,86710
1857,1623,Letcher County,County,KY,KY,,21,133,34683,34864,35063,35187,35386,35498,35747,35809,35938,36102,36155,36109
1422,1624,Taylor County,County,KY,KY,Campbellsville,21,217,103262,104110,104654,105165,105627,106227,106768,107091,107313,107661,107874,107634
1180,1625,Martin County,County,NC,NC,,37,117,77720,77820,78009,77918,78004,78044,78143,78544,78820,78949,78535,78480
2597,1626,Waushara County,County,WI,WI,,55,137,144315,144902,145250,145502,145790,146390,147106,147726,148427,149070,149049,148839
2101,1627,Winston County,County,AL,AL,,1,133,107071,107210,107779,108274,108782,108908,109045,109086,109164,109458,109841,110170
2375,1628,Lamoille County,County,VT,VT,,50,15,258785,260227,261735,263609,264699,265860,266952,268733,270797,272930,274017,274934
2838,1629,Roscommon County,County,MI,MI,,26,143,98624,99497,99751,99902,100084,101197,102682,104135,105123,105752,106117,106162
981,1630,Dawson County,County,NE,NE,Lexington,31,47,115333,115935,116456,116891,117469,117982,118596,119284,119960,120503,120181,119853
3283,1631,Fredericksburg City,County,VA,VA,Washington-Arlington-Alexandria,51,630,313453,316011,318433,319965,321485,322945,324486,326607,328679,330632,329718,328785
1700,1632,Fayette County,County,IN,IN,Connersville,18,41,77898,78249,78655,78916,79289,79743,80281,80858,81042,81170,81067,81211
891,1633,Bremer County,County,IA,IA,Waterloo-Cedar Falls,19,17,164540,164893,165223,165696,166242,166862,167373,168054,168738,169467,169710,169950
1451,1634,Upshur County,County,WV,WV,,54,97,110566,110436,110666,111152,111875,112252,112544,112832,113034,112978,111917,110729
1360,1635,Sabine Parish,County,LA,LA,,22,85,101806,101925,101912,102131,102409,102625,102905,103310,103922,104543,104939,105105
729,1636,Stark County,County,ND,ND,Dickinson,38,89,259844,260667,261256,261097,261308,261610,262476,263189,263911,264807,264162,263417
708,1637,Scott County,County,IN,IN,Louisville/Jefferson County,18,143,108148,108870,109525,110185,110753,111323,111965,112630,113170,113579,113637,113776
1297,1638,Otsego County,County,MI,MI,,26,137,139868,140503,141180,141857,142607,143323,144030,144561,145191,145725,145753,145641
1406,1639,Sumner County,County,KS,KS,Wichita,20,191,88553,88764,88872,89048,89161,89730,90234,90286,90472,90636,90702,90591
2155,1640,Buchanan County,County,VA,VA,,51,27,58958,59379,60031,60439,60860,60721,60680,60766,61240,61664,61788,61740
2387,1641,Lawrence County,County,SD,SD,Spearfish,46,81,241884,242389,242958,243572,244588,245367,246102,246803,247797,248727,249309,249818
892,1642,Brooke County,County,WV,WV,Weirton-Steubenville,54,9,82373,83109,83640,84113,84463,84873,85166,85500,85835,86181,86333,86477
267,1643,Page County,County,VA,VA,,51,139,158801,159737,160499,161177,161867,162583,163309,164109,165137,166140,165979,165624
2797,1644,Menominee County,County,MI,MI,Marinette,26,109,85517,86095,86768,87297,87698,87807,87697,87903,88420,89434,90066,90435
2715,1645,Hampshire County,County,WV,WV,Winchester,54,27,143858,144354,144717,145026,145427,145953,146612,147165,147587,147831,147372,146899
2696,1646,Fairfield County,County,SC,SC,Columbia,45,39,90657,90877,90983,91000,91007,91136,91405,91894,92478,93127,93326,93537
261,1647,Ohio County,County,KY,KY,,21,183,96024,96399,96786,97356,97957,98557,99009,99358,99624,99926,99938,99737
594,1648,Leake County,County,MS,MS,,28,79,115091,114951,114921,115664,116378,116575,116606,116754,117032,117274,117600,118185
1307,1649,Panola County,County,TX,TX,,48,365,140697,141186,141859,142657,143446,143869,144294,144462,145030,145420,145650,145639
2107,1649,Wyoming County,County,WV,WV,,54,109,36415,36600,36680,36713,36703,36700,36713,36692,36709,36665,36491,36378
3271,1651,West Baton Rouge Parish,County,LA,LA,Baton Rouge,22,121,182047,182525,182947,183183,183850,184478,184964,185567,186313,186989,186658,186324
637,1652,Meigs County,County,OH,OH,,39,105,70533,70928,71368,71667,71873,72004,72246,72651,73459,74017,74250,74061
3230,1653,Staunton City,County,VA,VA,Staunton-Waynesboro,51,790,155327,156322,157380,158334,159122,159562,160105,160912,162006,162915,162684,162298
1785,1654,Houston County,County,TX,TX,,48,225,101789,102441,102969,103356,103690,103999,104600,105046,105369,105720,105895,106272
1603,1655,Caswell County,County,NC,NC,,37,33,109950,110375,110282,110192,110231,110440,110586,110912,111181,111633,111884,111694
190,1656,Iowa County,County,WI,WI,Madison,55,49,166924,167561,168139,168701,169451,170322,171321,172350,173418,174194,174105,173884
1010,1657,Fannin County,County,GA,GA,,13,111,240129,241593,243093,244200,245533,246822,248479,250167,251403,252427,251984,251670
421,1658,Butts County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,35,128248,129041,129747,130379,130950,131682,132547,133547,134405,135232,135278,135232
3097,1659,King George County,County,VA,VA,,51,99,290241,291778,293430,294928,296239,297498,298760,300525,302279,303964,303422,302733
833,1660,Antrim County,County,MI,MI,,26,9,177530,178640,179611,180634,181623,182669,183862,184809,185760,186666,186780,186875
2677,1661,Currituck County,County,NC,NC,Virginia Beach-Norfolk-Newport News,37,53,329476,330049,330685,331163,331879,332633,333545,334937,336293,337424,337380,337122
2071,1662,Wasatch County,County,UT,UT,Heber,49,51,465075,467682,470234,472329,475482,478643,481867,484323,486747,489734,492550,495517
1959,1663,Osceola County,County,MI,MI,,26,133,87360,88015,88726,89306,89603,89726,89719,90187,90782,91301,91316,91289
699,1664,Routt County,County,CO,CO,Steamboat Springs,8,107,570646,571847,573990,577684,583981,589047,592813,593525,594487,593489,590626,587247
2435,1665,Mitchell County,County,GA,GA,,13,205,86160,86182,86193,86125,86167,86153,86174,86448,86699,86920,86471,85928
91,1666,Ray County,County,MO,MO,Kansas City,29,177,129111,129468,129888,130446,131366,132369,133390,134303,135308,136220,136761,137280
461,1667,Crisp County,County,GA,GA,Cordele,13,81,98838,99254,99866,100234,100615,100797,101090,101501,101965,102375,102044,101503
2884,1668,Assumption Parish,County,LA,LA,,22,7,141499,142038,142775,143402,144338,145143,146310,147208,148204,148630,148188,147683
2357,1669,Itawamba County,County,MS,MS,Tupelo,28,57,91962,92640,93385,93664,93897,94066,94382,94976,95643,95893,96098,96236
2781,1670,Limestone County,County,TX,TX,,48,293,97785,98043,98410,98804,99145,99445,99707,100113,100623,100902,100790,100578
1947,1671,Nodaway County,County,MO,MO,Maryville,29,147,137365,138021,138500,139052,139682,140093,140406,140758,141470,142182,142805,142909
1365,1671,Saline County,County,MO,MO,Marshall,29,195,104957,104925,104810,105568,106013,106226,105979,106014,106154,106588,106500,106774
3217,1673,Prince Edward County,County,VA,VA,,51,147,160815,161998,163250,164486,165359,165982,166616,167349,168183,168816,168190,167378
1398,1674,Starke County,County,IN,IN,,18,149,112875,113363,113883,114378,114903,115494,115995,116538,116940,117473,117720,117970
1823,1675,Johnson County,County,KY,KY,,21,115,80987,81568,81825,82350,82980,84330,85391,86176,86396,86594,86435,86074
1427,1676,Teller County,County,CO,CO,Colorado Springs,8,119,314908,315815,316708,317757,319354,320913,322707,324136,325707,327204,327152,326998
700,1677,Rowan County,County,KY,KY,,21,205,115606,116369,117025,117719,118286,119218,120091,120830,121138,121343,121176,121090
415,1678,Burke County,County,GA,GA,Augusta-Richmond County,13,33,95768,96429,97162,97686,98173,98618,99192,99827,100324,100639,100304,99975
